timestamps,Car.ay
2.7899999999998037,-0.01944885030388832
2.7999999999998026,-0.019170986488461494
2.8099999999998015,-0.01857130415737629
2.8199999999998004,-0.01766638085246086
2.8299999999997993,-0.016439788043498993
2.8399999999997982,-0.014952974393963814
2.849999999999797,-0.013173376210033894
2.859999999999796,-0.011231059208512306
2.869999999999795,-0.009102909825742245
2.879999999999794,-0.00681907357648015
2.8899999999997927,-0.0044435556046664715
2.8999999999997916,-0.002011444652453065
2.9099999999997905,0.0004273101221770048
2.9199999999997894,0.0028316103853285313
2.9299999999997883,0.004991187714040279
2.9399999999997872,0.00716670136898756
2.949999999999786,0.00866270437836647
2.959999999999785,0.010993856936693192
2.969999999999784,0.014553436078131199
2.979999999999783,0.015868769958615303
2.9899999999997817,0.015856752172112465
2.9999999999997806,0.01688372902572155
3.0099999999997795,0.01613002084195614
3.0199999999997784,0.01603168062865734
3.0299999999997773,0.016187462955713272
3.039999999999776,0.016065940260887146
3.049999999999775,0.015557855367660522
3.059999999999774,0.014627629891037941
3.069999999999773,0.012997886165976524
3.079999999999772,0.011969092302024364
3.0899999999997707,0.010672333650290966
3.0999999999997696,0.009078918024897575
3.1099999999997685,0.007818000391125679
3.1199999999997674,0.006490879692137241
3.1299999999997663,0.0048446012660861015
3.139999999999765,0.0035311635583639145
3.149999999999764,0.0020782644860446453
3.159999999999763,0.0007197207887656987
3.169999999999762,-0.0005356151959858835
3.179999999999761,-0.0017112783389165998
3.1899999999997597,-0.002780552953481674
3.1999999999997586,-0.0037291261833161116
3.2099999999997575,-0.00457195658236742
3.2199999999997564,-0.005284964106976986
3.2299999999997553,-0.005346071906387806
3.239999999999754,-0.004862152971327305
3.249999999999753,-0.004177637863904238
3.259999999999752,-0.003966566640883684
3.269999999999751,-0.0039765131659805775
3.27999999999975,-0.003533771028742194
3.2899999999997487,-0.0030734199099242687
3.2999999999997476,-0.002394745359197259
3.3099999999997465,-0.0018892246298491955
3.3199999999997454,-0.0016085254028439522
3.3299999999997443,-0.006031448021531105
3.339999999999743,-0.02600528858602047
3.349999999999742,-0.027664989233016968
3.359999999999741,-0.008121544495224953
3.36999999999974,0.0077705979347229
3.3799999999997388,0.009398152120411396
3.3899999999997377,0.0048450599424541
3.3999999999997366,0.003941052593290806
3.4099999999997355,0.0061361477710306644
3.4199999999997344,0.007327483035624027
3.4299999999997333,0.0066999164409935474
3.439999999999732,0.006049924064427614
3.449999999999731,0.006210313644260168
3.45999999999973,0.006297650747001171
3.469999999999729,0.005977988243103027
3.4799999999997278,0.005494877230376005
3.4899999999997267,0.005018013529479504
3.4999999999997256,0.004529029130935669
3.5099999999997245,0.00396446418017149
3.5199999999997234,0.0033178452868014574
3.5299999999997222,0.002607976086437702
3.539999999999721,0.0018784457352012396
3.54999999999972,0.0011487336596474051
3.559999999999719,0.00038825153023935854
3.569999999999718,-0.00035030010621994734
3.5799999999997167,-0.0010373792611062527
3.5899999999997156,-0.0016819084994494915
3.5999999999997145,-0.002378874458372593
3.6099999999997134,-0.0025518627371639013
3.6199999999997123,-0.0028592506423592567
3.6299999999997112,-0.0032779229804873466
3.63999999999971,-0.0037246644496917725
3.649999999999709,-0.004239907953888178
3.659999999999708,-0.004614748992025852
3.669999999999707,-0.0047827959060668945
3.6799999999997057,-0.004801603499799967
3.6899999999997046,-0.004755746573209763
3.6999999999997035,-0.004667462781071663
3.7099999999997024,-0.004513770807534456
3.7199999999997013,-0.004297767765820026
3.7299999999997,-0.004028845112770796
3.739999999999699,-0.0037006221245974302
3.749999999999698,-0.00336261373013258
3.759999999999697,-0.003001648001372814
3.769999999999696,-0.0026496124919503927
3.7799999999996947,-0.0022323578596115112
3.7899999999996936,-0.0017816221807152033
3.7999999999996925,-0.0014176096301525831
3.8099999999996914,-0.0010712326038628817
3.8199999999996903,-0.000691392517182976
3.829999999999689,-0.00028876966098323464
3.839999999999688,9.535329445498064e-05
3.849999999999687,0.00043830880895256996
3.859999999999686,0.0007425615913234651
3.869999999999685,0.0010138906072825193
3.8799999999996837,0.0012602193746715784
3.8899999999996826,0.0014600246213376522
3.8999999999996815,0.001618154812604189
3.9099999999996804,0.001738581690005958
3.9199999999996793,0.0018247836269438267
3.929999999999678,0.0018789670430123806
3.939999999999677,0.0018807855667546391
3.949999999999676,0.0018457117257639766
3.959999999999675,0.0017835310427471995
3.969999999999674,0.0016985792899504304
3.9799999999996727,0.0015885037137195468
3.9899999999996716,0.0014527374878525734
3.9999999999996705,0.0012930866796523333
4.009999999999674,0.0011152061633765697
4.019999999999677,0.0009235291508957744
4.0299999999996805,0.0007217651000246406
4.039999999999684,0.0005131963989697397
4.049999999999687,0.0003010770014952868
